projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,eb6c03d1-5b39-4f63-bd83-82df7c849b5e,fc855835.AzDaFuSG.076,76,fc855835.AzDaFuSG.076.xml,coursewide,,,SYBEX,What resources can be managed in Azure Storage Explorer?,"Any Azure Storage resource, including storage accounts, blob containers, ADLS directories, file shares, and data.",01J0JRT25A495D788Z1N83NQ21,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,ac042b21-c862-4b49-9b19-579e8ef644fb,fc855835.AzDaFuSG.077,77,fc855835.AzDaFuSG.077.xml,coursewide,,,SYBEX,What data processing technique is used to process large volumes of data at periods of time or after a specified event?,Batch processing,01J0JRT2DW5HC88PT262318H9M,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,b06fdaa8-996e-4098-9d6b-7c96a4f9310d,fc855835.AzDaFuSG.078,78,fc855835.AzDaFuSG.078.xml,coursewide,,,SYBEX,Data warehouse tables that store large volumes of quantifiable observations are referred to as ________.,Fact tables,01J0JRT2PNRR9H4863STTMN42N,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,84a8a631-ea93-4335-878e-460c3e3c51cb,fc855835.AzDaFuSG.079,79,fc855835.AzDaFuSG.079.xml,coursewide,,,SYBEX,"Azure HDInsight, Azure Synapse Analytics, and ________ can be used to deploy Spark clusters for data engineering and data science activities.",Azure Databricks,01J0JRT2ZR2F5EQF9FDZ8JXNK1,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3e146f29-c1ed-40da-ae1a-065dd2632a4e,fc855835.AzDaFuSG.080,80,fc855835.AzDaFuSG.080.xml,coursewide,,,SYBEX,What open&hyphen;source service that can be deployed as an Azure HDInsight cluster can be used as a distributed real&hyphen;time message broker?,Apache Kafka,01J0JRT38K3MC1H0D8R91NE1BQ,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,a7a74ea9-1675-4471-947f-c674b6cb92bb,fc855835.AzDaFuSG.081,81,fc855835.AzDaFuSG.081.xml,coursewide,,,SYBEX,What component in the Spark architecture is responsible for dividing data processing activities into smaller tasks and distributing them to compute nodes?,The Spark driver,01J0JRT3HNHPYH5F5JAZDK0346,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3c009568-1006-41d1-a87f-606f1c7479ee,fc855835.AzDaFuSG.082,82,fc855835.AzDaFuSG.082.xml,coursewide,,,SYBEX,What development languages can be used to build data processing workflows with Azure Databricks?,"Java, Scala, Python, R, and SQL",01J0JRT3WK0VB1PXC6AKT15S1M,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,bc96932e-a159-4589-9803-ac2dbe29222c,fc855835.AzDaFuSG.083,83,fc855835.AzDaFuSG.083.xml,coursewide,,,SYBEX,________ is a distributed file system that is mounted into an Azure Databricks workspace.,Databricks File System (DBFS),01J0JRT45C8DN0SKYTCTW1YPFD,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,92586fd4-187a-4ee9-9f64-4f162393df27,fc855835.AzDaFuSG.084,84,fc855835.AzDaFuSG.084.xml,coursewide,,,SYBEX,True or False: The control plane includes all services that are managed by a user&rsquo;s Azure subscription.,False. The control plane includes all services that are managed by the Azure Databricks cloud and not the cloud subscription of the organization that deployed the Azure Databricks workspace.,01J0JRT4E5WPGD0CATXMF4Q2MM,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,251b24f8-ef13-4bc9-8b1d-5d422f7fc611,fc855835.AzDaFuSG.085,85,fc855835.AzDaFuSG.085.xml,coursewide,,,SYBEX,How is the processing cost of an Azure Databricks cluster measured?,Databricks Units (DBUs),01J0JRT4QDXVTTA2PR8JT5BQCA,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,0167be57-e92e-4346-bbd4-15cd239f661d,fc855835.AzDaFuSG.086,86,fc855835.AzDaFuSG.086.xml,coursewide,,,SYBEX,"When configuring a new Azure Databricks workspace, what feature allows you to associate any clusters created in the workspace with one of your Azure virtual networks?",VNet injection,01J0JRT4ZX51P1THA5XJJWGA7W,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3d60f5e3-06d9-407b-822a-1bb3a91a2358,fc855835.AzDaFuSG.087,87,fc855835.AzDaFuSG.087.xml,coursewide,,,SYBEX,What Azure Databricks cluster mode is optimized to run interactive workloads?,High Concurrency clusters,01J0JRT596AAHY0RX4YXRNYJ9V,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,a9f2fc77-c15a-4c14-a287-fc9394db6190,fc855835.AzDaFuSG.088,88,fc855835.AzDaFuSG.088.xml,coursewide,,,SYBEX,What PaaS offering can be used to develop code&hyphen;free data processing pipelines?,Azure Data Factory or Azure Synapse Analytics Synapse pipelines,01J0JRT5M3MT3037H6KPY1PYZ1,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,5e2a6d90-aa66-42fc-afd1-4385b9ac70cf,fc855835.AzDaFuSG.089,89,fc855835.AzDaFuSG.089.xml,coursewide,,,SYBEX,"Azure Data Factory ________ activities include Azure Databricks notebooks, mapping data flows, and Azure HDInsight Hive queries.",Data transformation,01J0JRT5YJ01ZZDSS781PQ9AY6,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,1b20dcbb-b787-4637-9e41-1c6aef435b87,fc855835.AzDaFuSG.090,90,fc855835.AzDaFuSG.090.xml,coursewide,,,SYBEX,Linked services define the connection information that is needed for Azure Data Factory to connect to external resources. What are the two types of linked services that Azure Data Factory supports?,"Data stores, such as Azure SQL Database and Azure Blob Storage, and compute resources, such as Azure Databricks and Azure HDInsight",01J0JRT687Y4VQRXQ9DCMVBKZ9,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,8308097c-1ae5-40cd-b0ca-a3918fb84750,fc855835.AzDaFuSG.091,91,fc855835.AzDaFuSG.091.xml,coursewide,,,SYBEX,Integration runtimes provide the compute infrastructure where activities either run or get triggered from. What are the three types of integration runtimes that Azure Data Factory supports?,"Azure, self&hyphen;hosted, and Azure&hyphen;SSIS integration runtimes",01J0JRT6H3106BYTFPC4RDG9XW,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,d915c36c-6fd2-4378-8170-87e3a411542e,fc855835.AzDaFuSG.092,92,fc855835.AzDaFuSG.092.xml,coursewide,,,SYBEX,True or False: Azure Synapse Analytics serverless SQL pools allow developers and analysts to interactively query data stored in Azure Storage. A serverless SQL pool does not have local storage or ingestion capabilities.,"True. Serverless SQL pools are built&hyphen;in to every Azure Synapse Analytics workspace, appropriately named &ldquo;Built&hyphen;in.&rdquo;",01J0JRT6SKK0Y1NTQSNVYWHTYC,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,1e86a901-7f51-44fc-acaf-89e47297e293,fc855835.AzDaFuSG.093,93,fc855835.AzDaFuSG.093.xml,coursewide,,,SYBEX,________ is a data virtualization technology that enables SQL Server databases and Azure Synapse Analytics dedicated SQL pools to query Azure Storage data while allowing the data to stay in its original location and format.,PolyBase,01J0JRT72CN78WGFC3534TGFZS,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,c47e5aaf-29a1-4544-afbe-420ddead5ceb,fc855835.AzDaFuSG.094,94,fc855835.AzDaFuSG.094.xml,coursewide,,,SYBEX,What three T&hyphen;SQL commands are used to define external tables when using PolyBase?,"<code>CREATE EXTERNAL DATA SOURCE</code>, <code>CREATE EXTERNAL FILE FORMAT</code>, and <code>CREATE EXTERNAL TABLE</code>",01J0JRT7AWMGQA3RTE81SC7MH3,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,3a27ccdb-1612-49a3-adcc-58bc9a6d12ed,fc855835.AzDaFuSG.095,95,fc855835.AzDaFuSG.095.xml,coursewide,,,SYBEX,What T&hyphen;SQL command is used to access Azure Storage data with an Azure Synapse Analytics serverless SQL pool?,OPENROWSET,01J0JRT7KHCQZX6FT57ETK37BZ,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,8328e708-a5e4-4af6-abf5-ba05052df217,fc855835.AzDaFuSG.096,96,fc855835.AzDaFuSG.096.xml,coursewide,,,SYBEX,"________ are virtual tables created from a SELECT statement that precompute, store, and maintain data in a dedicated SQL pool just like a normal table.",Materialized views,01J0JRT7WAMR6VJBY3Q1V2EV9H,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,da3ad75a-ceda-4d3e-8e83-24b2a2201eef,fc855835.AzDaFuSG.097,97,fc855835.AzDaFuSG.097.xml,coursewide,,,SYBEX,True or False: Interactive reports can only be created and modified with Power BI Desktop.,"False. While it is a best practice to use Power BI Desktop to create and modify interactive reports, report creators can quickly create new or modify existing reports in the Power BI service.",01J0JRT84RQ61ZXBFEFBJMZR9X,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,82c67f2a-9470-4266-89de-e37222f30478,fc855835.AzDaFuSG.098,98,fc855835.AzDaFuSG.098.xml,coursewide,,,SYBEX,"There are two desktop applications that can be used to create Power BI reports. Of these applications, ________ is used to build interactive reports, while ________ is used to build paginated reports.",Power BI Desktop; Power BI Report Builder,01J0JRT8D9TSPM37097H10QRYR,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,68e3010d-b953-4728-937d-c0f45f45eb92,fc855835.AzDaFuSG.099,99,fc855835.AzDaFuSG.099.xml,coursewide,,,SYBEX,What are the three connection types that can be used in Power BI Desktop to establish a connection to a data source?,"Import, DirectQuery, and live connection (only for connections to SQL Server Analysis Services and Azure Analysis Services)",01J0JRT8P0Q5GWA347ZJK39J7X,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,04602b60-3895-4f00-8b57-16224821b81d,fc855835.AzDaFuSG.100,100,fc855835.AzDaFuSG.100.xml,coursewide,,,SYBEX,What outside elements can be added (pinned) to a Power BI dashboard?,"Report visuals, entire interactive reports, Power BI Q&A visuals, Power BI Quick Insights visuals, Excel workbook objects, tiles from another dashboard, and on&hyphen;premises paginated reports from Power BI Report Server or SSRS.",01J0JRT9080ETDQY6M4KQFDE40,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,1155953e-45c5-44f0-852f-751dadabce8e,fc855835.AzDaFuSG.101,101,fc855835.AzDaFuSG.101.xml,coursewide,,,SYBEX,What are the different stand&hyphen;alone tile types that can be added to a Power BI dashboard?,"Web content, text boxes, images, videos, and streaming data.",01J0JRT98ZCT3NDN9MR85CWP4A,
bc9c4bfb-d976-4445-b258-f5d0fe417fbf,PROD,0facb27e-a271-4154-a1ca-4586c4e6ecb2,fc855835.AzDaFuSG.102,102,fc855835.AzDaFuSG.102.xml,coursewide,,,SYBEX,"In addition to a wizard to get you started with a blank report, what three Power BI Report Builder wizards guide you through establishing a connection to a data source, creating a dataset, and building a report?","Table or Matrix Wizard, Chart Wizard, and Map Wizard",01J0JRT9HH1DBGWMPPDTSBTCV3,
