projectId,env,qtiId,title,order,href,placementType,topic,topicOrder,source,frontText,backText,resourceId,errors
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219488,811527 ACT202_FC_Sci_27,81,QUE_219488.xml,topic,Science,2,DUMMIES,inertia,the tendency of a body to remain at rest,01HWCZBX0Y9N87DW8GCHYVBG6P,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219489,811527 ACT202_FC_Sci_28,82,QUE_219489.xml,topic,Science,2,DUMMIES,ion,atom with an unbalanced electrical charge due to a loss or gain of electrons,01HWCZBX73ZRBQDQ0CQBZABNNA,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219490,811527 ACT202_FC_Sci_29,83,QUE_219490.xml,topic,Science,2,DUMMIES,kinetic energy,the energy of a body in motion,01HWCZBXCZ0SZXDS814S4WXP2K,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219491,811527 ACT202_FC_Sci_30,84,QUE_219491.xml,topic,Science,2,DUMMIES,mass,the quantity of a body's matter,01HWCZBXJRE9JSF2FJ2E1461GG,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219492,811527 ACT202_FC_Sci_31,85,QUE_219492.xml,topic,Science,2,DUMMIES,molecule,a group of bonded atoms,01HWCZBXRJWWVG5C48FTGC51BE,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219493,811527 ACT202_FC_Sci_32,86,QUE_219493.xml,topic,Science,2,DUMMIES,neutron,a subatomic particle with zero charge,01HWCZBXYEJ58H47VPGRDP8KPA,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219494,811527 ACT202_FC_Sci_33,87,QUE_219494.xml,topic,Science,2,DUMMIES,nucleus,the central core of the atom that contains protons and neutrons,01HWCZBY49Z25JDG0B9G2EMPJA,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219495,811527 ACT202_FC_Sci_34,88,QUE_219495.xml,topic,Science,2,DUMMIES,potential energy,the amount of useable energy a body has when it isn&rsquo;t moving,01HWCZBYA1QWYGDYCS1D4WXQCF,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219496,811527 ACT202_FC_Sci_35,89,QUE_219496.xml,topic,Science,2,DUMMIES,protons,particles with a positive energy charge,01HWCZBYFTSA9B204BNZHMHHJE,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219497,811527 ACT202_FC_Sci_36,90,QUE_219497.xml,topic,Science,2,DUMMIES,radiation,transfer of energy as waves or rays,01HWCZBYNT682BEEMPXQZ3D8EW,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219498,811527 ACT202_FC_Sci_37,91,QUE_219498.xml,topic,Science,2,DUMMIES,reactants,the substances that participate in a chemical reaction,01HWCZBYW4GJTDW304XKC0CHP6,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219499,811527 ACT202_FC_Sci_38,92,QUE_219499.xml,topic,Science,2,DUMMIES,variables,the elements of an experiment that change or could change,01HWCZBZ1YAGA72TFKMB58CF7M,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219500,811527 ACT202_FC_Sci_39,93,QUE_219500.xml,topic,Science,2,DUMMIES,velocity,the rate of change in distance with respect to time,01HWCZBZ84BR6JQ80X3WFTZ6M4,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219501,811527 ACT202_FC_Sci_40,94,QUE_219501.xml,topic,Science,2,DUMMIES,an acid,a substance with a pH less than 7,01HWCZBZDZHWRS41XMN76KTJQ1,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219502,811527 ACT202_FC_Sci_41,95,QUE_219502.xml,topic,Science,2,DUMMIES,a base,a substance with a pH of 7 or greater,01HWCZBZKSE9NVDSRW0VN5YA9M,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219503,811527 ACT202_FC_Sci_42,96,QUE_219503.xml,topic,Science,2,DUMMIES,photosynthesis,"a process by which plants use water, light, and carbon dioxide to create oxygen and glucose",01HWCZBZSJHMYPT6SR3TZ8HGWJ,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219504,811527 ACT202_FC_Sci_43,97,QUE_219504.xml,topic,Science,2,DUMMIES,cell respiration,the process by which organisms take in oxygen and expire carbon dioxide,01HWCZBZZFWFWDYJ7CC2BR7HXA,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219505,811527 ACT202_FC_Sci_44,98,QUE_219505.xml,topic,Science,2,DUMMIES,amoeba,a one-celled organism,01HWCZC06C5M28EZNCNB59RY2F,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219506,811527 ACT202_FC_Sci_45,99,QUE_219506.xml,topic,Science,2,DUMMIES,genus,a principal taxonomic category that ranks above species and below family,01HWCZC0C5952EC0PCSJG7R56G,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219507,811527 ACT202_FC_Sci_46,100,QUE_219507.xml,topic,Science,2,DUMMIES,species,a principal taxonomic category that ranks below genus,01HWCZC0J0XNNQN7DK2GYNM62V,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219508,811527 ACT202_FC_Sci_47,101,QUE_219508.xml,topic,Science,2,DUMMIES,recessive characteristic,relating to heritable genetic characteristics that are expressed in offspring only not masked by a dominant characteristic inherited from one parent,01HWCZC0QYP2J24P6VQ42D4FST,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219509,811527 ACT202_FC_Sci_48,102,QUE_219509.xml,topic,Science,2,DUMMIES,dominant characteristic,relating to heritable genetic characteristics that are visibly expressed in offspring when inherited from a parent,01HWCZC14J3PR549Y4QCJ0F3Z6,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219510,811527 ACT202_FC_Sci_49,103,QUE_219510.xml,topic,Science,2,DUMMIES,evolution,the change in the characteristics of a species over several generations based on the process of natural selection,01HWCZC1AQ096GRBER5ZZ3NZ1Z,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219511,811527 ACT202_FC_Sci_50,104,QUE_219511.xml,topic,Science,2,DUMMIES,periodic table,"a tabular display of the chemical elements arranged by atomic number, electron configuration, and recurring chemical properties",01HWCZC1GJYDCAZM4WR20Z107C,
2c56932e-10d8-415d-bd5a-5a6a660ed54b,PROD,QUE_219512,811527 ACT202_FC_Sci_51,105,QUE_219512.xml,topic,Science,2,DUMMIES,property of magnetism,objects that are similarly charged repel each other and objects of opposite charges (positive and negative) attract each other,01HWCZC1PCAYCTE0R130KMJB6B,
